STATION,NAME,DATE,TAVG,TMAX,TMIN,TMID
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1938,11.7,,,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1938,11.9,,,11.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1938,14.1,,,14.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1938,16.4,,,16.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1938,18.9,,,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1938,23.7,,,23.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1938,22.6,,,22.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1938,16.9,,,16.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1938,14.5,,,14.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1938,18.7,,,18.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1938,21.9,,,21.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1938,21.8,,,21.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1938,22.6,,,22.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1938,22.8,,,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1938,21.6,,,21.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1938,19.6,,,19.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1938,17.3,,,17.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1938,16.8,,,16.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1938,16.2,,,16.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1938,12.8,,,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1938,12.9,,,12.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1938,11.9,,,11.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1938,11.2,,,11.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1938,17.2,,,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1938,19.9,,,19.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1938,17.3,,,17.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1938,15.3,,,15.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1938,20.9,,,20.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1938,24.2,,,24.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1938,22.6,,,22.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1938,21.7,,,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1938,21.8,,,21.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1938,14.8,,,14.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1938,14,,,14
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1938,16.6,,,16.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1938,21.2,,,21.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1938,18.2,,,18.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1938,16.2,,,16.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1938,14,,,14
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1939,7,,,7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1939,10.4,,,10.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1939,5.8,,,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1939,3.4,,,3.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1939,6.2,,,6.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1939,12,,,12
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1939,6.1,,,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1939,7.4,,,7.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1939,5.8,,,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1939,11.7,,,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1939,9.8,,,9.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1939,6,,,6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1939,1,,,1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1939,-0.6,,,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1939,-0.9,,,-0.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1939,-0.3,,,-0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1939,3.2,,,3.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1939,1.3,,,1.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1939,-2.2,,,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1939,-3.2,,,-3.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1939,1.3,,,1.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1939,4.9,,,4.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1939,-2.4,,,-2.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1939,2.8,,,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1939,1,,,1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1939,-5.3,,,-5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1939,-4.4,,,-4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1939,-1.8,,,-1.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1939,4,,,4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1939,4.2,,,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1939,2.7,,,2.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1939,1.4,,,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1939,3.2,,,3.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1939,5.8,,,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1939,2.5,,,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1939,-0.8,,,-0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1939,2.4,,,2.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1939,5.9,,,5.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1939,5.3,,,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1939,8.4,,,8.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1939,5.6,,,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1939,5.8,,,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1939,2.6,,,2.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1939,6.2,,,6.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1939,9.2,,,9.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1939,13.6,,,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1939,-0.4,,,-0.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1939,-0.2,,,-0.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1939,8,,,8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1939,11.3,,,11.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1939,19.4,,,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1939,12.4,,,12.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1939,0.9,,,0.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1939,-4.3,,,-4.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1939,2.2,,,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1939,3.5,,,3.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1939,7.1,,,7.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1939,8.7,,,8.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1939,6.1,,,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1939,10.3,,,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1939,3.9,,,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1939,2.2,,,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1939,4.9,,,4.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1939,12.9,,,12.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1939,16.8,,,16.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1939,7.2,,,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1939,3.1,,,3.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1939,9.7,,,9.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1939,8.5,,,8.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1939,2.6,,,2.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1939,2.9,,,2.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1939,6,,,6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1939,7.3,,,7.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1939,7.6,,,7.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1939,8.3,,,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1939,4.2,,,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1939,1.4,,,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1939,-0.2,,,-0.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1939,6.3,,,6.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1939,4.2,,,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1939,5.1,,,5.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/1939,5.1,,,5.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/1939,13.2,,,13.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/1939,21.1,,,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/1939,19.4,,,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/1939,20.2,,,20.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/1939,10.7,,,10.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/1939,7.2,,,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/1939,7.7,,,7.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/1939,10.1,,,10.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/1939,9.2,,,9.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/1939,10.3,,,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/1939,9.9,,,9.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/1939,7.2,,,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/1939,7,,,7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/1939,10.3,,,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/1939,6.9,,,6.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/1939,5.3,,,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/1939,6.7,,,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/1939,14.4,,,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/1939,20.5,,,20.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/1939,9.8,,,9.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/1939,5.1,,,5.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/1939,9.8,,,9.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/1939,16.4,,,16.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/1939,8.5,,,8.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/1939,5.8,,,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/1939,10.9,,,10.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1939,14.1,,,14.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1939,13.1,,,13.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1939,14.2,,,14.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1939,15.2,,,15.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1939,14.5,,,14.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1939,19.4,,,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1939,23.7,,,23.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1939,22.1,,,22.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1939,18.8,,,18.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1939,14,,,14
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1939,7.8,,,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1939,9.6,,,9.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1939,9.9,,,9.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1939,11.3,,,11.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1939,12.7,,,12.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1939,13.7,,,13.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1939,17.7,,,17.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1939,20.7,,,20.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1939,24.2,,,24.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1939,23.7,,,23.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1939,22.7,,,22.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1939,22.4,,,22.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1939,20.3,,,20.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1939,16.9,,,16.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1939,10,,,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1939,11.6,,,11.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1939,12.2,,,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1939,12.4,,,12.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1939,14.7,,,14.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1939,20.4,,,20.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1939,20.8,,,20.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1939,24.6,,,24.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1939,23.9,,,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1939,23.2,,,23.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1939,24.4,,,24.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1939,24,,,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1939,19.5,,,19.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1939,22.6,,,22.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1939,24.4,,,24.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1939,27.2,,,27.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1939,26.2,,,26.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1939,25.8,,,25.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1939,27.6,,,27.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1940,-5.1,,,-5.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1940,-5.6,,,-5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1940,-5.4,,,-5.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1940,-5.1,,,-5.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1940,-2.4,,,-2.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1940,-5.4,,,-5.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1940,-4.7,,,-4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1940,-3.8,,,-3.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1940,-4.6,,,-4.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1940,-7.3,,,-7.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1940,-1.6,,,-1.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1940,1.6,,,1.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1940,1,,,1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1940,4.8,,,4.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1940,4.5,,,4.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1940,0.7,,,0.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1940,-3.6,,,-3.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1940,-6.2,,,-6.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1940,-8.2,,,-8.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1940,-9.3,,,-9.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1940,-4.8,,,-4.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1940,-3.2,,,-3.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1940,-2.7,,,-2.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1940,-2.8,,,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1940,-5.4,,,-5.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1940,-9.6,,,-9.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1940,-9.9,,,-9.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1940,-8.7,,,-8.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1940,-10.8,,,-10.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1940,-8.1,,,-8.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1940,-4.8,,,-4.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1940,-4.3,,,-4.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1940,-1.3,,,-1.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1940,-3.5,,,-3.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1940,1.2,,,1.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1940,3.3,,,3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1940,2.4,,,2.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1940,4.7,,,4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1940,2.8,,,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1940,4.9,,,4.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1940,3.4,,,3.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1940,5.7,,,5.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1940,5.4,,,5.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1940,8.2,,,8.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1940,2.3,,,2.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1940,-1.2,,,-1.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1940,0.7,,,0.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1940,2.1,,,2.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1940,1.5,,,1.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1940,6.3,,,6.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1940,3.5,,,3.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1940,2.8,,,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1940,0.8,,,0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1940,1.4,,,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1940,3.1,,,3.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1940,4.9,,,4.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1940,-2.4,,,-2.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1940,-1.9,,,-1.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1940,3.8,,,3.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/29/1940,5.2,,,5.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1940,5.3,,,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1940,3.2,,,3.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1940,3.6,,,3.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1940,6.2,,,6.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1940,6.3,,,6.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1940,4.5,,,4.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1940,4.2,,,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1940,3.8,,,3.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1940,4.1,,,4.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1940,4.7,,,4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1940,1,,,1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1940,0.4,,,0.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1940,1.6,,,1.6
